date,index,name,ticker,market_cap
2019-08-17,1,Bitcoin,BTC,$ 182.06B
2019-08-17,2,Ethereum,ETH,$ 19.87B
2019-08-17,3,XRP,XRP,$ 11.30B
2019-08-17,4,Bitcoin Cash,BCH,$ 5.55B
2019-08-17,5,Litecoin,LTC,$ 4.58B
2019-08-17,6,Binance Coin,BNB,$ 4.25B
2019-08-17,7,Tether,USDT,$ 3.57B
2019-08-17,8,Bitcoin SV,BSV,$ 2.37B
2019-08-17,9,Monero,XMR,$ 1.41B
2019-08-17,10,Stellar,XLM,$ 1.32B
2019-08-17,11,Cardano,ADA,$ 1.22B
2019-08-17,12,UNUS SED LEO,LEO,$ 1.20B
2019-08-17,13,TRON,TRX,$ 1.13B
2019-08-17,14,Tezos,XTZ,$ 953.10M
2019-08-17,15,Chainlink,LINK,$ 843.50M
2019-08-17,16,Dash,DASH,$ 822.80M
2019-08-17,17,NEO,NEO,$ 679.29M
2019-08-17,18,IOTA,IOTA,$ 668.53M
2019-08-17,19,Ethereum Classic,ETC,$ 618.03M
2019-08-17,20,Cosmos,ATOM,$ 547.28M
2019-08-17,21,NEM,XEM,$ 485.08M
2019-08-17,22,USD Coin,USDC,$ 422.38M
2019-08-17,23,Cronos,CRO,$ 408.07M
2019-08-17,24,Ontology,ONT,$ 404.01M
