date,index,name,ticker,market_cap
2019-02-28,1,Bitcoin,BTC,$ 67.22B
2019-02-28,2,Ethereum,ETH,$ 14.27B
2019-02-28,3,XRP,XRP,$ 12.99B
2019-02-28,4,Litecoin,LTC,$ 2.80B
2019-02-28,5,Bitcoin Cash,BCH,$ 2.30B
2019-02-28,6,Tether,USDT,$ 2.05B
2019-02-28,7,Stellar,XLM,$ 1.62B
2019-02-28,8,TRON,TRX,$ 1.58B
2019-02-28,9,Binance Coin,BNB,$ 1.45B
2019-02-28,10,Bitcoin SV,BSV,$ 1.18B
2019-02-28,11,Cardano,ADA,$ 1.11B
2019-02-28,12,Monero,XMR,$ 809.26M
2019-02-28,13,IOTA,IOTA,$ 792.95M
2019-02-28,14,Dash,DASH,$ 703.36M
2019-02-28,15,NEO,NEO,$ 578.50M
2019-02-28,16,Ethereum Classic,ETC,$ 461.64M
2019-02-28,17,OKB,OKB,$ 435.00M
2019-02-28,18,NEM,XEM,$ 382.79M
2019-02-28,19,Tezos,XTZ,$ 318.89M
2019-02-28,20,Zcash,ZEC,$ 307.14M
2019-02-28,21,Ontology,ONT,$ 291.45M
2019-02-28,22,Waves,WAVES,$ 265.00M
2019-02-28,23,VeChain,VET,$ 253.35M
2019-02-28,24,USD Coin,USDC,$ 237.26M
