date,index,name,ticker,market_cap
2019-12-26,1,Bitcoin,BTC,$ 129.98B
2019-12-26,2,Ethereum,ETH,$ 13.66B
2019-12-26,3,XRP,XRP,$ 8.19B
2019-12-26,4,Tether,USDT,$ 4.29B
2019-12-26,5,Bitcoin Cash,BCH,$ 3.40B
2019-12-26,6,Litecoin,LTC,$ 2.55B
2019-12-26,7,Binance Coin,BNB,$ 2.04B
2019-12-26,8,Bitcoin SV,BSV,$ 1.58B
2019-12-26,9,Tezos,XTZ,$ 945.94M
2019-12-26,10,Stellar,XLM,$ 893.77M
2019-12-26,11,TRON,TRX,$ 888.34M
2019-12-26,12,Cardano,ADA,$ 880.20M
2019-12-26,13,Cosmos,ATOM,$ 856.19M
2019-12-26,14,UNUS SED LEO,LEO,$ 818.11M
2019-12-26,15,Monero,XMR,$ 780.85M
2019-12-26,16,Huobi Token,HT,$ 668.36M
2019-12-26,17,Chainlink,LINK,$ 650.07M
2019-12-26,18,NEO,NEO,$ 603.11M
2019-12-26,19,USD Coin,USDC,$ 519.50M
2019-12-26,20,Ethereum Classic,ETC,$ 512.26M
2019-12-26,21,IOTA,IOTA,$ 439.51M
2019-12-26,22,Dash,DASH,$ 366.04M
2019-12-26,23,Cronos,CRO,$ 364.20M
2019-12-26,24,Ontology,ONT,$ 327.91M
