date,index,name,ticker,market_cap
2019-05-24,1,Bitcoin,BTC,$ 143.05B
2019-05-24,2,Ethereum,ETH,$ 26.77B
2019-05-24,3,XRP,XRP,$ 16.39B
2019-05-24,4,Bitcoin Cash,BCH,$ 7.35B
2019-05-24,5,Litecoin,LTC,$ 6.27B
2019-05-24,6,Binance Coin,BNB,$ 4.82B
2019-05-24,7,Stellar,XLM,$ 2.47B
2019-05-24,8,Cardano,ADA,$ 2.13B
2019-05-24,9,Tether,USDT,$ 2.06B
2019-05-24,10,TRON,TRX,$ 1.89B
2019-05-24,11,Bitcoin SV,BSV,$ 1.78B
2019-05-24,12,Monero,XMR,$ 1.49B
2019-05-24,13,Dash,DASH,$ 1.40B
2019-05-24,14,Tezos,XTZ,$ 1.26B
2019-05-24,15,UNUS SED LEO,LEO,$ 1.21B
2019-05-24,16,IOTA,IOTA,$ 1.09B
2019-05-24,17,Cosmos,ATOM,$ 873.35M
2019-05-24,18,Ethereum Classic,ETC,$ 819.18M
2019-05-24,19,NEO,NEO,$ 783.25M
2019-05-24,20,NEM,XEM,$ 772.25M
2019-05-24,21,Ontology,ONT,$ 672.62M
2019-05-24,22,OKB,OKB,$ 504.65M
2019-05-24,23,Zcash,ZEC,$ 485.83M
2019-05-24,24,Chainlink,LINK,$ 464.94M
