date,index,name,ticker,market_cap
2019-06-24,1,Bitcoin,BTC,$ 195.53B
2019-06-24,2,Ethereum,ETH,$ 33.12B
2019-06-24,3,XRP,XRP,$ 19.76B
2019-06-24,4,Bitcoin Cash,BCH,$ 8.44B
2019-06-24,5,Litecoin,LTC,$ 8.43B
2019-06-24,6,Binance Coin,BNB,$ 5.26B
2019-06-24,7,Bitcoin SV,BSV,$ 4.21B
2019-06-24,8,Tether,USDT,$ 3.56B
2019-06-24,9,TRON,TRX,$ 2.55B
2019-06-24,10,Cardano,ADA,$ 2.50B
2019-06-24,11,Stellar,XLM,$ 2.47B
2019-06-24,12,Monero,XMR,$ 1.96B
2019-06-24,13,UNUS SED LEO,LEO,$ 1.89B
2019-06-24,14,Dash,DASH,$ 1.58B
2019-06-24,15,Cosmos,ATOM,$ 1.26B
2019-06-24,16,NEO,NEO,$ 1.26B
2019-06-24,17,IOTA,IOTA,$ 1.26B
2019-06-24,18,Ethereum Classic,ETC,$ 1.03B
2019-06-24,19,Tezos,XTZ,$ 917.54M
2019-06-24,20,NEM,XEM,$ 815.34M
2019-06-24,21,Ontology,ONT,$ 780.50M
2019-06-24,22,Zcash,ZEC,$ 744.11M
2019-06-24,23,Chainlink,LINK,$ 685.03M
2019-06-24,24,Bitcoin Gold,BTG,$ 533.12M
