date,index,name,ticker,market_cap
2019-05-14,1,Bitcoin,BTC,$ 139.77B
2019-05-14,2,Tether,USDT,$ 2.05B
2019-05-14,3,Tezos,XTZ,$ 1.12B
2019-05-14,4,USD Coin,USDC,$ 348.19M
2019-05-14,5,Aurora,AOA,$ 88.46M
2019-05-14,6,Polymath,POLY,$ 40.21M
2019-05-14,7,Viction,VIC,$ 34.62M
2019-05-14,8,Gemini Dollar,GUSD,$ 28.79M
2019-05-14,9,Fusion,FSN,$ 25.54M
2019-05-14,10,BLOCKv,VEE,$ 10.76M
2019-05-14,11,BF Token,BFT,$ 9.62M
2019-05-14,12,Aeron,ARNX,$ 7.33M
2019-05-14,13,AVA,AVA,$ 6.08M
2019-05-14,14,Flux,FLUX,$ 5.27M
2019-05-14,15,PolySwarm,NCT,$ 4.23M
2019-05-14,16,KickToken,KICK,$ 3.20M
2019-05-14,17,ADAMANT Messenger,ADM,$ 2.98M
2019-05-14,18,Cloudbric,CLBK,$ 2.80M
2019-05-14,19,Bismuth,BIS,$ 2.43M
2019-05-14,20,Abyss Token,ABYSS,$ 1.82M
2019-05-14,21,Vectorspace AI,VXV,$ 1.71M
2019-05-14,22,LikeCoin,LIKE,$ 1.20M
2019-05-14,23,Pluton,PLU,$ 1.10M
2019-05-14,24,GoByte,GBX,"$ 531,528"
