date,index,name,ticker,market_cap
2019-01-26,1,Bitcoin,BTC,$ 62.99B
2019-01-26,2,XRP,XRP,$ 12.97B
2019-01-26,3,Ethereum,ETH,$ 12.15B
2019-01-26,4,Bitcoin Cash,BCH,$ 2.42B
2019-01-26,5,Tether,USDT,$ 2.06B
2019-01-26,6,Litecoin,LTC,$ 2.00B
2019-01-26,7,TRON,TRX,$ 1.91B
2019-01-26,8,Stellar,XLM,$ 1.90B
2019-01-26,9,Bitcoin SV,BSV,$ 1.30B
2019-01-26,10,Cardano,ADA,$ 1.11B
2019-01-26,11,Binance Coin,BNB,$ 908.10M
2019-01-26,12,IOTA,IOTA,$ 789.60M
2019-01-26,13,Monero,XMR,$ 759.90M
2019-01-26,14,Dash,DASH,$ 628.45M
2019-01-26,15,NEM,XEM,$ 491.76M
2019-01-26,16,NEO,NEO,$ 489.45M
2019-01-26,17,Ethereum Classic,ETC,$ 464.69M
2019-01-26,18,OKB,OKB,$ 368.36M
2019-01-26,19,USD Coin,USDC,$ 335.35M
2019-01-26,20,Tezos,XTZ,$ 318.96M
2019-01-26,21,Zcash,ZEC,$ 298.02M
2019-01-26,22,Waves,WAVES,$ 269.00M
2019-01-26,23,Dogecoin,DOGE,$ 244.09M
2019-01-26,24,VeChain,VET,$ 242.57M
