date,index,name,ticker,market_cap
2019-07-24,1,Bitcoin,BTC,$ 174.71B
2019-07-24,2,Ethereum,ETH,$ 23.08B
2019-07-24,3,XRP,XRP,$ 13.53B
2019-07-24,4,Litecoin,LTC,$ 5.92B
2019-07-24,5,Bitcoin Cash,BCH,$ 5.39B
2019-07-24,6,Binance Coin,BNB,$ 4.51B
2019-07-24,7,Tether,USDT,$ 3.56B
2019-07-24,8,Bitcoin SV,BSV,$ 2.97B
2019-07-24,9,Stellar,XLM,$ 1.68B
2019-07-24,10,TRON,TRX,$ 1.57B
2019-07-24,11,Cardano,ADA,$ 1.51B
2019-07-24,12,Monero,XMR,$ 1.38B
2019-07-24,13,UNUS SED LEO,LEO,$ 1.33B
2019-07-24,14,Dash,DASH,$ 982.04M
2019-07-24,15,IOTA,IOTA,$ 856.22M
2019-07-24,16,Chainlink,LINK,$ 850.50M
2019-07-24,17,NEO,NEO,$ 842.94M
2019-07-24,18,Tezos,XTZ,$ 818.36M
2019-07-24,19,OKB,OKB,$ 774.00M
2019-07-24,20,Cosmos,ATOM,$ 743.68M
2019-07-24,21,Ethereum Classic,ETC,$ 679.89M
2019-07-24,22,NEM,XEM,$ 599.80M
2019-07-24,23,Ontology,ONT,$ 548.64M
2019-07-24,24,Cronos,CRO,$ 525.85M
