date,index,name,ticker,market_cap
2019-09-01,1,Bitcoin,BTC,$ 174.22B
2019-09-01,2,Ethereum,ETH,$ 18.44B
2019-09-01,3,XRP,XRP,$ 11.02B
2019-09-01,4,Bitcoin Cash,BCH,$ 5.22B
2019-09-01,5,Litecoin,LTC,$ 4.21B
2019-09-01,6,Tether,USDT,$ 3.58B
2019-09-01,7,Binance Coin,BNB,$ 3.33B
2019-09-01,8,Bitcoin SV,BSV,$ 2.30B
2019-09-01,9,Monero,XMR,$ 1.23B
2019-09-01,10,Stellar,XLM,$ 1.23B
2019-09-01,11,Cardano,ADA,$ 1.15B
2019-09-01,12,UNUS SED LEO,LEO,$ 1.13B
2019-09-01,13,TRON,TRX,$ 1.04B
2019-09-01,14,Huobi Token,HT,$ 929.43M
2019-09-01,15,Tezos,XTZ,$ 835.53M
2019-09-01,16,Dash,DASH,$ 721.69M
2019-09-01,17,Ethereum Classic,ETC,$ 709.44M
2019-09-01,18,IOTA,IOTA,$ 673.74M
2019-09-01,19,Chainlink,LINK,$ 621.35M
2019-09-01,20,NEO,NEO,$ 619.33M
2019-09-01,21,USD Coin,USDC,$ 456.03M
2019-09-01,22,NEM,XEM,$ 440.39M
2019-09-01,23,Cosmos,ATOM,$ 409.98M
2019-09-01,24,Cronos,CRO,$ 405.44M
