date,index,name,ticker,market_cap
2019-01-06,1,Bitcoin,BTC,$ 71.25B
2019-01-06,2,Ethereum,ETH,$ 16.42B
2019-01-06,3,XRP,XRP,$ 14.96B
2019-01-06,4,Bitcoin Cash,BCH,$ 2.93B
2019-01-06,5,Litecoin,LTC,$ 2.35B
2019-01-06,6,Stellar,XLM,$ 2.32B
2019-01-06,7,Tether,USDT,$ 2.09B
2019-01-06,8,Bitcoin SV,BSV,$ 1.59B
2019-01-06,9,TRON,TRX,$ 1.53B
2019-01-06,10,Cardano,ADA,$ 1.29B
2019-01-06,11,IOTA,IOTA,$ 1.07B
2019-01-06,12,Monero,XMR,$ 903.67M
2019-01-06,13,Binance Coin,BNB,$ 835.81M
2019-01-06,14,Dash,DASH,$ 722.60M
2019-01-06,15,NEM,XEM,$ 590.65M
2019-01-06,16,Ethereum Classic,ETC,$ 583.86M
2019-01-06,17,NEO,NEO,$ 567.45M
2019-01-06,18,OKB,OKB,$ 412.37M
2019-01-06,19,Tezos,XTZ,$ 376.64M
2019-01-06,20,Zcash,ZEC,$ 346.65M
2019-01-06,21,Waves,WAVES,$ 321.00M
2019-01-06,22,USD Coin,USDC,$ 303.40M
2019-01-06,23,Dogecoin,DOGE,$ 276.36M
2019-01-06,24,VeChain,VET,$ 240.83M
