date,index,name,ticker,market_cap
2019-05-05,1,Bitcoin,BTC,$ 102.21B
2019-05-05,2,Ethereum,ETH,$ 17.29B
2019-05-05,3,XRP,XRP,$ 12.72B
2019-05-05,4,Bitcoin Cash,BCH,$ 5.22B
2019-05-05,5,Litecoin,LTC,$ 4.70B
2019-05-05,6,Binance Coin,BNB,$ 3.22B
2019-05-05,7,Tether,USDT,$ 2.05B
2019-05-05,8,Stellar,XLM,$ 1.89B
2019-05-05,9,Cardano,ADA,$ 1.72B
2019-05-05,10,TRON,TRX,$ 1.56B
2019-05-05,11,Monero,XMR,$ 1.12B
2019-05-05,12,Dash,DASH,$ 1.05B
2019-05-05,13,Bitcoin SV,BSV,$ 1.00B
2019-05-05,14,Cosmos,ATOM,$ 942.00M
2019-05-05,15,Tezos,XTZ,$ 921.58M
2019-05-05,16,IOTA,IOTA,$ 789.07M
2019-05-05,17,Ethereum Classic,ETC,$ 633.86M
2019-05-05,18,NEO,NEO,$ 604.50M
2019-05-05,19,Ontology,ONT,$ 536.67M
2019-05-05,20,OKB,OKB,$ 476.77M
2019-05-05,21,NEM,XEM,$ 474.40M
2019-05-05,22,Basic Attention Token,BAT,$ 454.30M
2019-05-05,23,Cronos,CRO,$ 401.72M
2019-05-05,24,Zcash,ZEC,$ 386.10M
