date,index,name,ticker,market_cap
2019-07-27,1,Bitcoin,BTC,$ 169.68B
2019-07-27,2,Ethereum,ETH,$ 22.35B
2019-07-27,3,XRP,XRP,$ 13.32B
2019-07-27,4,Litecoin,LTC,$ 5.61B
2019-07-27,5,Bitcoin Cash,BCH,$ 5.51B
2019-07-27,6,Binance Coin,BNB,$ 4.32B
2019-07-27,7,Tether,USDT,$ 3.57B
2019-07-27,8,Bitcoin SV,BSV,$ 2.71B
2019-07-27,9,Stellar,XLM,$ 1.66B
2019-07-27,10,Cardano,ADA,$ 1.56B
2019-07-27,11,TRON,TRX,$ 1.46B
2019-07-27,12,Monero,XMR,$ 1.35B
2019-07-27,13,UNUS SED LEO,LEO,$ 1.28B
2019-07-27,14,Dash,DASH,$ 992.08M
2019-07-27,15,NEO,NEO,$ 815.43M
2019-07-27,16,Tezos,XTZ,$ 803.21M
2019-07-27,17,IOTA,IOTA,$ 799.92M
2019-07-27,18,Chainlink,LINK,$ 791.00M
2019-07-27,19,OKB,OKB,$ 771.00M
2019-07-27,20,Cosmos,ATOM,$ 694.11M
2019-07-27,21,Ethereum Classic,ETC,$ 664.62M
2019-07-27,22,NEM,XEM,$ 572.84M
2019-07-27,23,Ontology,ONT,$ 522.01M
2019-07-27,24,Zcash,ZEC,$ 489.97M
