date,index,name,ticker,market_cap
2019-03-21,1,Bitcoin,BTC,$ 70.91B
2019-03-21,2,Ethereum,ETH,$ 14.43B
2019-03-21,3,XRP,XRP,$ 13.07B
2019-03-21,4,Litecoin,LTC,$ 3.62B
2019-03-21,5,Bitcoin Cash,BCH,$ 2.73B
2019-03-21,6,Stellar,XLM,$ 2.09B
2019-03-21,7,Binance Coin,BNB,$ 2.07B
2019-03-21,8,Tether,USDT,$ 2.06B
2019-03-21,9,TRON,TRX,$ 1.50B
2019-03-21,10,Cardano,ADA,$ 1.39B
2019-03-21,11,Bitcoin SV,BSV,$ 1.17B
2019-03-21,12,Monero,XMR,$ 889.12M
2019-03-21,13,IOTA,IOTA,$ 874.59M
2019-03-21,14,Dash,DASH,$ 788.26M
2019-03-21,15,Ontology,ONT,$ 630.05M
2019-03-21,16,Tezos,XTZ,$ 617.38M
2019-03-21,17,NEO,NEO,$ 593.45M
2019-03-21,18,Ethereum Classic,ETC,$ 526.04M
2019-03-21,19,NEM,XEM,$ 438.67M
2019-03-21,20,OKB,OKB,$ 404.79M
2019-03-21,21,Zcash,ZEC,$ 345.08M
2019-03-21,22,VeChain,VET,$ 313.51M
2019-03-21,23,Cronos,CRO,$ 279.35M
2019-03-21,24,Waves,WAVES,$ 275.00M
