date,index,name,ticker,market_cap
2019-11-10,1,Bitcoin,BTC,$ 163.34B
2019-11-10,2,Ethereum,ETH,$ 20.59B
2019-11-10,3,XRP,XRP,$ 12.17B
2019-11-10,4,Bitcoin Cash,BCH,$ 5.33B
2019-11-10,5,Tether,USDT,$ 4.29B
2019-11-10,6,Litecoin,LTC,$ 4.07B
2019-11-10,7,Binance Coin,BNB,$ 3.19B
2019-11-10,8,Bitcoin SV,BSV,$ 2.44B
2019-11-10,9,Stellar,XLM,$ 1.61B
2019-11-10,10,TRON,TRX,$ 1.30B
2019-11-10,11,Cardano,ADA,$ 1.13B
2019-11-10,12,Monero,XMR,$ 1.11B
2019-11-10,13,Chainlink,LINK,$ 1.00B
2019-11-10,14,Tezos,XTZ,$ 996.43M
2019-11-10,15,UNUS SED LEO,LEO,$ 980.11M
2019-11-10,16,Huobi Token,HT,$ 941.01M
2019-11-10,17,Cosmos,ATOM,$ 806.61M
2019-11-10,18,NEO,NEO,$ 782.28M
2019-11-10,19,IOTA,IOTA,$ 744.19M
2019-11-10,20,Dash,DASH,$ 655.20M
2019-11-10,21,Ethereum Classic,ETC,$ 581.79M
2019-11-10,22,Ontology,ONT,$ 492.03M
2019-11-10,23,USD Coin,USDC,$ 453.87M
2019-11-10,24,Cronos,CRO,$ 397.63M
