date,index,name,ticker,market_cap
2019-01-28,1,Bitcoin,BTC,$ 60.45B
2019-01-28,2,XRP,XRP,$ 11.98B
2019-01-28,3,Ethereum,ETH,$ 10.98B
2019-01-28,4,Tether,USDT,$ 2.06B
2019-01-28,5,Bitcoin Cash,BCH,$ 1.94B
2019-01-28,6,Litecoin,LTC,$ 1.85B
2019-01-28,7,TRON,TRX,$ 1.76B
2019-01-28,8,Stellar,XLM,$ 1.65B
2019-01-28,9,Bitcoin SV,BSV,$ 1.14B
2019-01-28,10,Cardano,ADA,$ 995.25M
2019-01-28,11,Binance Coin,BNB,$ 812.51M
2019-01-28,12,Monero,XMR,$ 721.75M
2019-01-28,13,IOTA,IOTA,$ 714.09M
2019-01-28,14,Dash,DASH,$ 576.04M
2019-01-28,15,NEO,NEO,$ 453.05M
2019-01-28,16,Ethereum Classic,ETC,$ 428.22M
2019-01-28,17,NEM,XEM,$ 423.01M
2019-01-28,18,OKB,OKB,$ 353.55M
2019-01-28,19,USD Coin,USDC,$ 340.04M
2019-01-28,20,Tezos,XTZ,$ 293.26M
2019-01-28,21,Waves,WAVES,$ 286.00M
2019-01-28,22,Zcash,ZEC,$ 282.37M
2019-01-28,23,Dogecoin,DOGE,$ 228.66M
2019-01-28,24,VeChain,VET,$ 216.90M
