date,index,name,ticker,market_cap
2019-12-29,1,Bitcoin,BTC,$ 133.94B
2019-12-29,2,Ethereum,ETH,$ 14.71B
2019-12-29,3,XRP,XRP,$ 8.50B
2019-12-29,4,Tether,USDT,$ 4.29B
2019-12-29,5,Bitcoin Cash,BCH,$ 3.86B
2019-12-29,6,Litecoin,LTC,$ 2.76B
2019-12-29,7,Binance Coin,BNB,$ 2.19B
2019-12-29,8,Bitcoin SV,BSV,$ 1.80B
2019-12-29,9,Stellar,XLM,$ 928.16M
2019-12-29,10,TRON,TRX,$ 915.23M
2019-12-29,11,Tezos,XTZ,$ 897.68M
2019-12-29,12,Cardano,ADA,$ 889.08M
2019-12-29,13,Monero,XMR,$ 810.67M
2019-12-29,14,Cosmos,ATOM,$ 810.43M
2019-12-29,15,UNUS SED LEO,LEO,$ 806.89M
2019-12-29,16,Huobi Token,HT,$ 678.01M
2019-12-29,17,Chainlink,LINK,$ 656.71M
2019-12-29,18,NEO,NEO,$ 651.07M
2019-12-29,19,Ethereum Classic,ETC,$ 540.01M
2019-12-29,20,USD Coin,USDC,$ 522.41M
2019-12-29,21,IOTA,IOTA,$ 467.91M
2019-12-29,22,Dash,DASH,$ 410.73M
2019-12-29,23,Cronos,CRO,$ 357.40M
2019-12-29,24,Ontology,ONT,$ 345.94M
