date,index,name,ticker,market_cap
2019-08-19,1,Bitcoin,BTC,$ 191.95B
2019-08-19,2,Ethereum,ETH,$ 21.54B
2019-08-19,3,XRP,XRP,$ 12.04B
2019-08-19,4,Bitcoin Cash,BCH,$ 5.79B
2019-08-19,5,Litecoin,LTC,$ 4.82B
2019-08-19,6,Binance Coin,BNB,$ 4.44B
2019-08-19,7,Tether,USDT,$ 3.56B
2019-08-19,8,Bitcoin SV,BSV,$ 2.58B
2019-08-19,9,Monero,XMR,$ 1.51B
2019-08-19,10,Stellar,XLM,$ 1.39B
2019-08-19,11,UNUS SED LEO,LEO,$ 1.30B
2019-08-19,12,Cardano,ADA,$ 1.30B
2019-08-19,13,TRON,TRX,$ 1.20B
2019-08-19,14,Tezos,XTZ,$ 967.52M
2019-08-19,15,Chainlink,LINK,$ 896.00M
2019-08-19,16,Dash,DASH,$ 865.81M
2019-08-19,17,NEO,NEO,$ 715.26M
2019-08-19,18,IOTA,IOTA,$ 697.44M
2019-08-19,19,Ethereum Classic,ETC,$ 623.94M
2019-08-19,20,Cosmos,ATOM,$ 553.00M
2019-08-19,21,NEM,XEM,$ 506.17M
2019-08-19,22,Ontology,ONT,$ 432.50M
2019-08-19,23,USD Coin,USDC,$ 418.69M
2019-08-19,24,Cronos,CRO,$ 415.84M
