date,index,name,ticker,market_cap
2019-02-21,1,Bitcoin,BTC,$ 68.35B
2019-02-21,2,Ethereum,ETH,$ 15.07B
2019-02-21,3,XRP,XRP,$ 13.12B
2019-02-21,4,Litecoin,LTC,$ 2.92B
2019-02-21,5,Bitcoin Cash,BCH,$ 2.47B
2019-02-21,6,Tether,USDT,$ 2.06B
2019-02-21,7,Stellar,XLM,$ 1.68B
2019-02-21,8,TRON,TRX,$ 1.63B
2019-02-21,9,Binance Coin,BNB,$ 1.45B
2019-02-21,10,Cardano,ADA,$ 1.15B
2019-02-21,11,Bitcoin SV,BSV,$ 1.13B
2019-02-21,12,Monero,XMR,$ 827.15M
2019-02-21,13,IOTA,IOTA,$ 825.65M
2019-02-21,14,Dash,DASH,$ 711.74M
2019-02-21,15,NEO,NEO,$ 556.40M
2019-02-21,16,Ethereum Classic,ETC,$ 477.18M
2019-02-21,17,OKB,OKB,$ 449.06M
2019-02-21,18,NEM,XEM,$ 385.60M
2019-02-21,19,Tezos,XTZ,$ 344.96M
2019-02-21,20,Zcash,ZEC,$ 310.45M
2019-02-21,21,Waves,WAVES,$ 281.00M
2019-02-21,22,USD Coin,USDC,$ 247.44M
2019-02-21,23,VeChain,VET,$ 245.50M
2019-02-21,24,Dogecoin,DOGE,$ 238.57M
