date,index,name,ticker,market_cap
2019-10-23,1,Bitcoin,BTC,$ 134.13B
2019-10-23,2,Ethereum,ETH,$ 17.31B
2019-10-23,3,XRP,XRP,$ 11.59B
2019-10-23,4,Tether,USDT,$ 4.29B
2019-10-23,5,Bitcoin Cash,BCH,$ 3.79B
2019-10-23,6,Litecoin,LTC,$ 3.13B
2019-10-23,7,Binance Coin,BNB,$ 2.58B
2019-10-23,8,Bitcoin SV,BSV,$ 1.74B
2019-10-23,9,Stellar,XLM,$ 1.17B
2019-10-23,10,UNUS SED LEO,LEO,$ 950.85M
2019-10-23,11,TRON,TRX,$ 947.82M
2019-10-23,12,Cardano,ADA,$ 935.83M
2019-10-23,13,Monero,XMR,$ 906.83M
2019-10-23,14,Chainlink,LINK,$ 906.50M
2019-10-23,15,Huobi Token,HT,$ 744.77M
2019-10-23,16,IOTA,IOTA,$ 704.76M
2019-10-23,17,Tezos,XTZ,$ 614.74M
2019-10-23,18,Dash,DASH,$ 572.15M
2019-10-23,19,Cosmos,ATOM,$ 507.23M
2019-10-23,20,NEO,NEO,$ 486.72M
2019-10-23,21,Ethereum Classic,ETC,$ 484.35M
2019-10-23,22,USD Coin,USDC,$ 465.34M
2019-10-23,23,Cronos,CRO,$ 341.25M
2019-10-23,24,NEM,XEM,$ 330.81M
