date,index,name,ticker,market_cap
2019-06-08,1,Bitcoin,BTC,$ 141.40B
2019-06-08,2,Ethereum,ETH,$ 26.20B
2019-06-08,3,XRP,XRP,$ 17.50B
2019-06-08,4,Litecoin,LTC,$ 7.40B
2019-06-08,5,Bitcoin Cash,BCH,$ 7.10B
2019-06-08,6,Binance Coin,BNB,$ 4.51B
2019-06-08,7,Bitcoin SV,BSV,$ 3.52B
2019-06-08,8,Stellar,XLM,$ 2.42B
2019-06-08,9,TRON,TRX,$ 2.18B
2019-06-08,10,Cardano,ADA,$ 2.18B
2019-06-08,11,Tether,USDT,$ 2.06B
2019-06-08,12,UNUS SED LEO,LEO,$ 1.72B
2019-06-08,13,Monero,XMR,$ 1.52B
2019-06-08,14,Dash,DASH,$ 1.30B
2019-06-08,15,IOTA,IOTA,$ 1.20B
2019-06-08,16,Cosmos,ATOM,$ 1.18B
2019-06-08,17,Tezos,XTZ,$ 999.83M
2019-06-08,18,Ethereum Classic,ETC,$ 934.09M
2019-06-08,19,NEO,NEO,$ 861.28M
2019-06-08,20,NEM,XEM,$ 773.67M
2019-06-08,21,Ontology,ONT,$ 664.77M
2019-06-08,22,Zcash,ZEC,$ 545.49M
2019-06-08,23,Bitcoin Gold,BTG,$ 456.06M
2019-06-08,24,OKB,OKB,$ 445.34M
