date,index,name,ticker,market_cap
2019-12-21,1,Bitcoin,BTC,$ 129.06B
2019-12-21,2,Ethereum,ETH,$ 13.84B
2019-12-21,3,XRP,XRP,$ 8.30B
2019-12-21,4,Tether,USDT,$ 4.29B
2019-12-21,5,Bitcoin Cash,BCH,$ 3.39B
2019-12-21,6,Litecoin,LTC,$ 2.54B
2019-12-21,7,Binance Coin,BNB,$ 2.07B
2019-12-21,8,Bitcoin SV,BSV,$ 1.53B
2019-12-21,9,Tezos,XTZ,$ 1.03B
2019-12-21,10,Stellar,XLM,$ 915.09M
2019-12-21,11,TRON,TRX,$ 893.39M
2019-12-21,12,Cardano,ADA,$ 857.02M
2019-12-21,13,UNUS SED LEO,LEO,$ 840.87M
2019-12-21,14,Monero,XMR,$ 782.75M
2019-12-21,15,Cosmos,ATOM,$ 772.29M
2019-12-21,16,Huobi Token,HT,$ 675.60M
2019-12-21,17,Chainlink,LINK,$ 655.47M
2019-12-21,18,NEO,NEO,$ 599.58M
2019-12-21,19,USD Coin,USDC,$ 524.43M
2019-12-21,20,Ethereum Classic,ETC,$ 475.25M
2019-12-21,21,IOTA,IOTA,$ 456.30M
2019-12-21,22,Dash,DASH,$ 393.08M
2019-12-21,23,Cronos,CRO,$ 351.30M
2019-12-21,24,Ontology,ONT,$ 343.65M
