date,index,name,ticker,market_cap
2019-10-15,1,Bitcoin,BTC,$ 146.89B
2019-10-15,2,Ethereum,ETH,$ 19.42B
2019-10-15,3,XRP,XRP,$ 12.35B
2019-10-15,4,Bitcoin Cash,BCH,$ 4.00B
2019-10-15,5,Tether,USDT,$ 3.56B
2019-10-15,6,Litecoin,LTC,$ 3.46B
2019-10-15,7,Binance Coin,BNB,$ 2.85B
2019-10-15,8,Bitcoin SV,BSV,$ 1.58B
2019-10-15,9,Stellar,XLM,$ 1.26B
2019-10-15,10,TRON,TRX,$ 1.04B
2019-10-15,11,Cardano,ADA,$ 1.02B
2019-10-15,12,UNUS SED LEO,LEO,$ 989.71M
2019-10-15,13,Monero,XMR,$ 895.62M
2019-10-15,14,Huobi Token,HT,$ 850.17M
2019-10-15,15,Chainlink,LINK,$ 826.00M
2019-10-15,16,IOTA,IOTA,$ 772.39M
2019-10-15,17,Tezos,XTZ,$ 732.87M
2019-10-15,18,Dash,DASH,$ 649.35M
2019-10-15,19,Cosmos,ATOM,$ 556.81M
2019-10-15,20,Ethereum Classic,ETC,$ 518.88M
2019-10-15,21,NEO,NEO,$ 518.46M
2019-10-15,22,USD Coin,USDC,$ 472.91M
2019-10-15,23,Cronos,CRO,$ 364.46M
2019-10-15,24,NEM,XEM,$ 341.87M
