date,index,name,ticker,market_cap
2019-11-30,1,Bitcoin,BTC,$ 136.53B
2019-11-30,2,Ethereum,ETH,$ 16.51B
2019-11-30,3,XRP,XRP,$ 9.77B
2019-11-30,4,Tether,USDT,$ 4.29B
2019-11-30,5,Bitcoin Cash,BCH,$ 3.96B
2019-11-30,6,Litecoin,LTC,$ 3.02B
2019-11-30,7,Binance Coin,BNB,$ 2.44B
2019-11-30,8,Bitcoin SV,BSV,$ 1.94B
2019-11-30,9,Stellar,XLM,$ 1.15B
2019-11-30,10,Cardano,ADA,$ 1.05B
2019-11-30,11,TRON,TRX,$ 1.03B
2019-11-30,12,Monero,XMR,$ 941.33M
2019-11-30,13,Tezos,XTZ,$ 921.21M
2019-11-30,14,UNUS SED LEO,LEO,$ 902.92M
2019-11-30,15,Chainlink,LINK,$ 840.00M
2019-11-30,16,Cosmos,ATOM,$ 743.68M
2019-11-30,17,Huobi Token,HT,$ 673.18M
2019-11-30,18,NEO,NEO,$ 658.13M
2019-11-30,19,IOTA,IOTA,$ 584.37M
2019-11-30,20,Dash,DASH,$ 508.10M
2019-11-30,21,USD Coin,USDC,$ 457.53M
2019-11-30,22,Ethereum Classic,ETC,$ 457.40M
2019-11-30,23,Ontology,ONT,$ 406.78M
2019-11-30,24,Cronos,CRO,$ 335.78M
