date,index,name,ticker,market_cap
2019-03-18,1,Bitcoin,BTC,$ 70.76B
2019-03-18,2,Ethereum,ETH,$ 14.65B
2019-03-18,3,XRP,XRP,$ 13.08B
2019-03-18,4,Litecoin,LTC,$ 3.66B
2019-03-18,5,Bitcoin Cash,BCH,$ 2.84B
2019-03-18,6,Stellar,XLM,$ 2.26B
2019-03-18,7,Binance Coin,BNB,$ 2.20B
2019-03-18,8,Tether,USDT,$ 2.06B
2019-03-18,9,TRON,TRX,$ 1.52B
2019-03-18,10,Cardano,ADA,$ 1.30B
2019-03-18,11,Bitcoin SV,BSV,$ 1.18B
2019-03-18,12,Monero,XMR,$ 877.30M
2019-03-18,13,IOTA,IOTA,$ 823.44M
2019-03-18,14,Dash,DASH,$ 784.71M
2019-03-18,15,OKB,OKB,$ 644.07M
2019-03-18,16,NEO,NEO,$ 598.65M
2019-03-18,17,Ontology,ONT,$ 541.96M
2019-03-18,18,Ethereum Classic,ETC,$ 480.96M
2019-03-18,19,NEM,XEM,$ 441.38M
2019-03-18,20,Tezos,XTZ,$ 384.31M
2019-03-18,21,Zcash,ZEC,$ 333.95M
2019-03-18,22,VeChain,VET,$ 292.48M
2019-03-18,23,Cronos,CRO,$ 283.84M
2019-03-18,24,Waves,WAVES,$ 277.00M
