date,index,name,ticker,market_cap
2016-04-12,1,Bitcoin,BTC,$ 6.56B
2016-04-12,2,Ethereum,ETH,$ 599.20M
2016-04-12,3,XRP,XRP,$ 202.41M
2016-04-12,4,Litecoin,LTC,$ 147.65M
2016-04-12,5,Dash,DASH,$ 41.22M
2016-04-12,6,Dogecoin,DOGE,$ 23.85M
2016-04-12,7,NEM,XEM,$ 12.52M
2016-04-12,8,BitShares,BTS,$ 11.95M
2016-04-12,9,Monero,XMR,$ 10.80M
2016-04-12,10,Stellar,XLM,$ 10.32M
2016-04-12,11,Peercoin,PPC,$ 9.75M
2016-04-12,12,FedoraCoin,TIPS,$ 8.94M
2016-04-12,13,Namecoin,NMC,$ 5.94M
2016-04-12,14,Syscoin,SYS,$ 2.87M
2016-04-12,15,DigiByte,DGB,$ 2.41M
2016-04-12,16,Decred,DCR,$ 2.24M
2016-04-12,17,MonaCoin,MONA,$ 2.08M
2016-04-12,18,Auroracoin,AUR,$ 1.59M
2016-04-12,19,Tether,USDT,$ 1.45M
2016-04-12,20,Siacoin,SC,$ 1.37M
2016-04-12,21,EarthCoin,EAC,$ 1.30M
2016-04-12,22,Vertcoin,VTC,$ 1.20M
2016-04-12,23,Validity,VAL,$ 1.20M
2016-04-12,24,Primecoin,XPM,$ 1.16M
