date,index,name,ticker,market_cap
2016-03-14,1,Bitcoin,BTC,$ 6.37B
2016-03-14,2,Ethereum,ETH,$ 1.02B
2016-03-14,3,XRP,XRP,$ 288.99M
2016-03-14,4,Litecoin,LTC,$ 148.24M
2016-03-14,5,Dash,DASH,$ 34.99M
2016-03-14,6,Dogecoin,DOGE,$ 24.14M
2016-03-14,7,BitShares,BTS,$ 15.98M
2016-03-14,8,Monero,XMR,$ 12.63M
2016-03-14,9,Stellar,XLM,$ 11.80M
2016-03-14,10,Peercoin,PPC,$ 11.77M
2016-03-14,11,FedoraCoin,TIPS,$ 11.70M
2016-03-14,12,NEM,XEM,$ 11.39M
2016-03-14,13,Namecoin,NMC,$ 6.97M
2016-03-14,14,Decred,DCR,$ 2.76M
2016-03-14,15,Syscoin,SYS,$ 2.07M
2016-03-14,16,MonaCoin,MONA,$ 1.94M
2016-03-14,17,Verge,XVG,$ 1.90M
2016-03-14,18,EarthCoin,EAC,$ 1.80M
2016-03-14,19,Tether,USDT,$ 1.45M
2016-03-14,20,Novacoin,NVC,$ 1.24M
2016-03-14,21,DigiByte,DGB,$ 1.24M
2016-03-14,22,Siacoin,SC,$ 1.20M
2016-03-14,23,Primecoin,XPM,$ 1.20M
2016-03-14,24,Quark,QRK,$ 1.19M
