date,index,name,ticker,market_cap
2016-03-09,1,Bitcoin,BTC,$ 6.33B
2016-03-09,2,Ethereum,ETH,$ 914.59M
2016-03-09,3,XRP,XRP,$ 274.21M
2016-03-09,4,Litecoin,LTC,$ 146.87M
2016-03-09,5,Dash,DASH,$ 29.32M
2016-03-09,6,Dogecoin,DOGE,$ 23.42M
2016-03-09,7,Monero,XMR,$ 13.10M
2016-03-09,8,BitShares,BTS,$ 12.90M
2016-03-09,9,Peercoin,PPC,$ 12.40M
2016-03-09,10,NEM,XEM,$ 11.77M
2016-03-09,11,Stellar,XLM,$ 11.09M
2016-03-09,12,Namecoin,NMC,$ 8.60M
2016-03-09,13,FedoraCoin,TIPS,$ 4.84M
2016-03-09,14,Decred,DCR,$ 2.56M
2016-03-09,15,MonaCoin,MONA,$ 2.05M
2016-03-09,16,EarthCoin,EAC,$ 1.78M
2016-03-09,17,Tether,USDT,$ 1.45M
2016-03-09,18,DigiByte,DGB,$ 1.38M
2016-03-09,19,Novacoin,NVC,$ 1.33M
2016-03-09,20,Syscoin,SYS,$ 1.30M
2016-03-09,21,Validity,VAL,$ 1.16M
2016-03-09,22,Quark,QRK,$ 1.15M
2016-03-09,23,Primecoin,XPM,$ 1.14M
2016-03-09,24,Siacoin,SC,$ 1.10M
