date,index,name,ticker,market_cap
2016-11-22,1,Bitcoin,BTC,$ 12.02B
2016-11-22,2,Ethereum,ETH,$ 854.55M
2016-11-22,3,XRP,XRP,$ 266.82M
2016-11-22,4,Litecoin,LTC,$ 192.10M
2016-11-22,5,Monero,XMR,$ 102.44M
2016-11-22,6,Ethereum Classic,ETC,$ 72.58M
2016-11-22,7,Dash,DASH,$ 59.25M
2016-11-22,8,NEM,XEM,$ 34.11M
2016-11-22,9,Waves,WAVES,$ 27.18M
2016-11-22,10,Steem,STEEM,$ 24.61M
2016-11-22,11,Dogecoin,DOGE,$ 23.81M
2016-11-22,12,Lisk,LSK,$ 16.39M
2016-11-22,13,Stellar,XLM,$ 11.90M
2016-11-22,14,BitShares,BTS,$ 10.36M
2016-11-22,15,NEO,NEO,$ 8.38M
2016-11-22,16,Tether,USDT,$ 6.95M
2016-11-22,17,Stratis,STRAX,$ 6.58M
2016-11-22,18,Peercoin,PPC,$ 5.99M
2016-11-22,19,Siacoin,SC,$ 5.96M
2016-11-22,20,Syscoin,SYS,$ 4.65M
2016-11-22,21,Zcash,ZEC,$ 3.74M
2016-11-22,22,Namecoin,NMC,$ 3.23M
2016-11-22,23,PotCoin,POT,$ 2.14M
2016-11-22,24,Decred,DCR,$ 2.11M
