date,index,name,ticker,market_cap
2016-04-15,1,Bitcoin,BTC,$ 6.63B
2016-04-15,2,Ethereum,ETH,$ 653.90M
2016-04-15,3,XRP,XRP,$ 220.10M
2016-04-15,4,Litecoin,LTC,$ 148.94M
2016-04-15,5,Dash,DASH,$ 38.55M
2016-04-15,6,Dogecoin,DOGE,$ 24.47M
2016-04-15,7,NEM,XEM,$ 12.81M
2016-04-15,8,BitShares,BTS,$ 11.43M
2016-04-15,9,Monero,XMR,$ 11.25M
2016-04-15,10,Stellar,XLM,$ 10.28M
2016-04-15,11,Peercoin,PPC,$ 10.06M
2016-04-15,12,FedoraCoin,TIPS,$ 7.90M
2016-04-15,13,Namecoin,NMC,$ 6.00M
2016-04-15,14,Syscoin,SYS,$ 2.93M
2016-04-15,15,DigiByte,DGB,$ 2.57M
2016-04-15,16,Auroracoin,AUR,$ 2.57M
2016-04-15,17,MonaCoin,MONA,$ 2.04M
2016-04-15,18,Decred,DCR,$ 1.92M
2016-04-15,19,Tether,USDT,$ 1.45M
2016-04-15,20,Siacoin,SC,$ 1.41M
2016-04-15,21,Validity,VAL,$ 1.39M
2016-04-15,22,EarthCoin,EAC,$ 1.27M
2016-04-15,23,Vertcoin,VTC,$ 1.22M
2016-04-15,24,Primecoin,XPM,$ 1.19M
