date,index,name,ticker,market_cap
2016-03-21,1,Bitcoin,BTC,$ 6.33B
2016-03-21,2,Ethereum,ETH,$ 921.60M
2016-03-21,3,XRP,XRP,$ 277.10M
2016-03-21,4,Litecoin,LTC,$ 143.99M
2016-03-21,5,Dash,DASH,$ 38.66M
2016-03-21,6,Dogecoin,DOGE,$ 21.95M
2016-03-21,7,Monero,XMR,$ 16.79M
2016-03-21,8,BitShares,BTS,$ 15.35M
2016-03-21,9,NEM,XEM,$ 11.40M
2016-03-21,10,Stellar,XLM,$ 11.38M
2016-03-21,11,Peercoin,PPC,$ 10.42M
2016-03-21,12,Namecoin,NMC,$ 6.12M
2016-03-21,13,FedoraCoin,TIPS,$ 5.71M
2016-03-21,14,Syscoin,SYS,$ 4.02M
2016-03-21,15,Decred,DCR,$ 2.59M
2016-03-21,16,DigiByte,DGB,$ 1.89M
2016-03-21,17,MonaCoin,MONA,$ 1.88M
2016-03-21,18,EarthCoin,EAC,$ 1.64M
2016-03-21,19,Siacoin,SC,$ 1.57M
2016-03-21,20,Vertcoin,VTC,$ 1.51M
2016-03-21,21,Tether,USDT,$ 1.45M
2016-03-21,22,Verge,XVG,$ 1.31M
2016-03-21,23,Validity,VAL,$ 1.29M
2016-03-21,24,Primecoin,XPM,$ 1.22M
