date,index,name,ticker,market_cap
2016-09-21,1,Bitcoin,BTC,$ 9.41B
2016-09-21,2,Ethereum,ETH,$ 1.13B
2016-09-21,3,XRP,XRP,$ 243.00M
2016-09-21,4,Litecoin,LTC,$ 181.38M
2016-09-21,5,Monero,XMR,$ 131.89M
2016-09-21,6,Ethereum Classic,ETC,$ 102.12M
2016-09-21,7,Dash,DASH,$ 77.61M
2016-09-21,8,Steem,STEEM,$ 61.78M
2016-09-21,9,NEM,XEM,$ 48.58M
2016-09-21,10,Lisk,LSK,$ 24.75M
2016-09-21,11,Dogecoin,DOGE,$ 24.70M
2016-09-21,12,Waves,WAVES,$ 20.12M
2016-09-21,13,BitShares,BTS,$ 13.10M
2016-09-21,14,Stellar,XLM,$ 12.73M
2016-09-21,15,Siacoin,SC,$ 9.76M
2016-09-21,16,Peercoin,PPC,$ 7.30M
2016-09-21,17,Tether,USDT,$ 6.95M
2016-09-21,18,Syscoin,SYS,$ 5.16M
2016-09-21,19,FedoraCoin,TIPS,$ 5.15M
2016-09-21,20,Namecoin,NMC,$ 4.57M
2016-09-21,21,Stratis,STRAX,$ 3.40M
2016-09-21,22,Decred,DCR,$ 3.22M
2016-09-21,23,NAV Coin,NAV,$ 3.17M
2016-09-21,24,DigiByte,DGB,$ 2.54M
