date,index,name,ticker,market_cap
2016-10-03,1,Bitcoin,BTC,$ 9.73B
2016-10-03,2,Ethereum,ETH,$ 1.14B
2016-10-03,3,XRP,XRP,$ 288.93M
2016-10-03,4,Litecoin,LTC,$ 183.52M
2016-10-03,5,Monero,XMR,$ 104.10M
2016-10-03,6,Ethereum Classic,ETC,$ 100.66M
2016-10-03,7,Dash,DASH,$ 80.58M
2016-10-03,8,Steem,STEEM,$ 72.78M
2016-10-03,9,NEM,XEM,$ 38.69M
2016-10-03,10,Dogecoin,DOGE,$ 25.11M
2016-10-03,11,Lisk,LSK,$ 23.92M
2016-10-03,12,Waves,WAVES,$ 18.56M
2016-10-03,13,Stellar,XLM,$ 17.15M
2016-10-03,14,BitShares,BTS,$ 12.88M
2016-10-03,15,Siacoin,SC,$ 9.15M
2016-10-03,16,Peercoin,PPC,$ 7.14M
2016-10-03,17,Tether,USDT,$ 6.95M
2016-10-03,18,Namecoin,NMC,$ 4.37M
2016-10-03,19,Syscoin,SYS,$ 4.05M
2016-10-03,20,FedoraCoin,TIPS,$ 3.54M
2016-10-03,21,Stratis,STRAX,$ 3.13M
2016-10-03,22,Decred,DCR,$ 2.97M
2016-10-03,23,NAV Coin,NAV,$ 2.67M
2016-10-03,24,DigiByte,DGB,$ 2.37M
