date,index,name,ticker,market_cap
2016-07-26,1,Bitcoin,BTC,$ 10.33B
2016-07-26,2,Ethereum,ETH,$ 987.51M
2016-07-26,3,Steem,STEEM,$ 268.47M
2016-07-26,4,Ethereum Classic,ETC,$ 220.59M
2016-07-26,5,XRP,XRP,$ 213.37M
2016-07-26,6,Litecoin,LTC,$ 186.58M
2016-07-26,7,NEM,XEM,$ 58.69M
2016-07-26,8,Dash,DASH,$ 58.04M
2016-07-26,9,Lisk,LSK,$ 29.92M
2016-07-26,10,Dogecoin,DOGE,$ 25.15M
2016-07-26,11,Monero,XMR,$ 22.19M
2016-07-26,12,Waves,WAVES,$ 17.56M
2016-07-26,13,BitShares,BTS,$ 12.22M
2016-07-26,14,Stellar,XLM,$ 11.03M
2016-07-26,15,Siacoin,SC,$ 10.68M
2016-07-26,16,Peercoin,PPC,$ 9.26M
2016-07-26,17,Tether,USDT,$ 6.95M
2016-07-26,18,Namecoin,NMC,$ 5.51M
2016-07-26,19,Decred,DCR,$ 3.90M
2016-07-26,20,Syscoin,SYS,$ 3.71M
2016-07-26,21,FedoraCoin,TIPS,$ 2.72M
2016-07-26,22,DigiByte,DGB,$ 2.51M
2016-07-26,23,Nexus,NXS,$ 1.94M
2016-07-26,24,Feathercoin,FTC,$ 1.86M
