date,index,name,ticker,market_cap
2016-11-18,1,Bitcoin,BTC,$ 11.97B
2016-11-18,2,Ethereum,ETH,$ 818.17M
2016-11-18,3,XRP,XRP,$ 278.07M
2016-11-18,4,Litecoin,LTC,$ 192.75M
2016-11-18,5,Monero,XMR,$ 91.79M
2016-11-18,6,Ethereum Classic,ETC,$ 75.03M
2016-11-18,7,Dash,DASH,$ 61.19M
2016-11-18,8,NEM,XEM,$ 35.98M
2016-11-18,9,Waves,WAVES,$ 28.93M
2016-11-18,10,Steem,STEEM,$ 24.94M
2016-11-18,11,Dogecoin,DOGE,$ 23.38M
2016-11-18,12,Lisk,LSK,$ 16.39M
2016-11-18,13,Stellar,XLM,$ 12.26M
2016-11-18,14,BitShares,BTS,$ 10.55M
2016-11-18,15,Stratis,STRAX,$ 9.09M
2016-11-18,16,NEO,NEO,$ 8.61M
2016-11-18,17,Tether,USDT,$ 6.95M
2016-11-18,18,Peercoin,PPC,$ 5.99M
2016-11-18,19,Siacoin,SC,$ 5.97M
2016-11-18,20,Syscoin,SYS,$ 4.24M
2016-11-18,21,Zcash,ZEC,$ 3.35M
2016-11-18,22,Namecoin,NMC,$ 3.34M
2016-11-18,23,PotCoin,POT,$ 2.32M
2016-11-18,24,Decred,DCR,$ 2.31M
