date,index,name,ticker,market_cap
2016-01-23,1,Bitcoin,BTC,$ 5.89B
2016-01-23,2,XRP,XRP,$ 172.06M
2016-01-23,3,Ethereum,ETH,$ 150.58M
2016-01-23,4,Litecoin,LTC,$ 138.04M
2016-01-23,5,Dash,DASH,$ 27.34M
2016-01-23,6,Dogecoin,DOGE,$ 18.25M
2016-01-23,7,Peercoin,PPC,$ 9.20M
2016-01-23,8,Stellar,XLM,$ 8.22M
2016-01-23,9,BitShares,BTS,$ 7.63M
2016-01-23,10,Monero,XMR,$ 6.77M
2016-01-23,11,Namecoin,NMC,$ 5.35M
2016-01-23,12,NEM,XEM,$ 4.00M
2016-01-23,13,MonaCoin,MONA,$ 1.67M
2016-01-23,14,Tether,USDT,$ 1.45M
2016-01-23,15,EarthCoin,EAC,$ 1.24M
2016-01-23,16,Novacoin,NVC,"$ 958,996"
2016-01-23,17,Primecoin,XPM,"$ 935,452"
2016-01-23,18,Quark,QRK,"$ 769,346"
2016-01-23,19,DigiByte,DGB,"$ 757,348"
2016-01-23,20,WorldCoin,WDC,"$ 631,449"
2016-01-23,21,ReddCoin,RDD,"$ 605,891"
2016-01-23,22,Vertcoin,VTC,"$ 514,717"
2016-01-23,23,Zetacoin,ZET,"$ 349,966"
2016-01-23,24,FedoraCoin,TIPS,"$ 332,662"
