date,index,name,ticker,market_cap
2016-12-14,1,Bitcoin,BTC,$ 12.52B
2016-12-14,2,Ethereum,ETH,$ 722.80M
2016-12-14,3,XRP,XRP,$ 241.29M
2016-12-14,4,Litecoin,LTC,$ 177.73M
2016-12-14,5,Monero,XMR,$ 116.05M
2016-12-14,6,Ethereum Classic,ETC,$ 85.54M
2016-12-14,7,Dash,DASH,$ 63.83M
2016-12-14,8,Steem,STEEM,$ 40.18M
2016-12-14,9,NEM,XEM,$ 30.61M
2016-12-14,10,Dogecoin,DOGE,$ 23.28M
2016-12-14,11,Waves,WAVES,$ 21.97M
2016-12-14,12,Stellar,XLM,$ 14.71M
2016-12-14,13,Lisk,LSK,$ 13.93M
2016-12-14,14,BitShares,BTS,$ 9.66M
2016-12-14,15,Zcash,ZEC,$ 9.53M
2016-12-14,16,Tether,USDT,$ 6.95M
2016-12-14,17,Stratis,STRAX,$ 6.42M
2016-12-14,18,Syscoin,SYS,$ 6.19M
2016-12-14,19,NEO,NEO,$ 6.05M
2016-12-14,20,Peercoin,PPC,$ 5.73M
2016-12-14,21,Siacoin,SC,$ 4.89M
2016-12-14,22,PotCoin,POT,$ 4.76M
2016-12-14,23,NAV Coin,NAV,$ 3.05M
2016-12-14,24,Namecoin,NMC,$ 2.85M
