date,index,name,ticker,market_cap
2016-04-20,1,Bitcoin,BTC,$ 6.83B
2016-04-20,2,Ethereum,ETH,$ 669.88M
2016-04-20,3,XRP,XRP,$ 252.57M
2016-04-20,4,Litecoin,LTC,$ 149.76M
2016-04-20,5,Dash,DASH,$ 40.67M
2016-04-20,6,Dogecoin,DOGE,$ 23.51M
2016-04-20,7,NEM,XEM,$ 14.87M
2016-04-20,8,Monero,XMR,$ 12.35M
2016-04-20,9,BitShares,BTS,$ 12.20M
2016-04-20,10,Stellar,XLM,$ 10.52M
2016-04-20,11,Peercoin,PPC,$ 9.72M
2016-04-20,12,FedoraCoin,TIPS,$ 6.81M
2016-04-20,13,Namecoin,NMC,$ 6.11M
2016-04-20,14,Feathercoin,FTC,$ 4.49M
2016-04-20,15,Steem,STEEM,$ 4.48M
2016-04-20,16,Syscoin,SYS,$ 3.20M
2016-04-20,17,DigiByte,DGB,$ 2.43M
2016-04-20,18,Auroracoin,AUR,$ 2.34M
2016-04-20,19,Decred,DCR,$ 2.16M
2016-04-20,20,MonaCoin,MONA,$ 2.06M
2016-04-20,21,Vertcoin,VTC,$ 1.80M
2016-04-20,22,Tether,USDT,$ 1.45M
2016-04-20,23,Siacoin,SC,$ 1.37M
2016-04-20,24,EarthCoin,EAC,$ 1.36M
