date,index,name,ticker,market_cap
2016-07-28,1,Bitcoin,BTC,$ 10.35B
2016-07-28,2,Ethereum,ETH,$ 1.06B
2016-07-28,3,Steem,STEEM,$ 262.87M
2016-07-28,4,XRP,XRP,$ 212.51M
2016-07-28,5,Litecoin,LTC,$ 186.45M
2016-07-28,6,Ethereum Classic,ETC,$ 139.50M
2016-07-28,7,Dash,DASH,$ 61.69M
2016-07-28,8,NEM,XEM,$ 59.63M
2016-07-28,9,Lisk,LSK,$ 27.83M
2016-07-28,10,Dogecoin,DOGE,$ 24.85M
2016-07-28,11,Monero,XMR,$ 23.24M
2016-07-28,12,Waves,WAVES,$ 17.49M
2016-07-28,13,BitShares,BTS,$ 12.66M
2016-07-28,14,Stellar,XLM,$ 11.03M
2016-07-28,15,Siacoin,SC,$ 10.97M
2016-07-28,16,Peercoin,PPC,$ 9.41M
2016-07-28,17,Tether,USDT,$ 6.95M
2016-07-28,18,Namecoin,NMC,$ 5.39M
2016-07-28,19,FedoraCoin,TIPS,$ 4.36M
2016-07-28,20,Decred,DCR,$ 3.72M
2016-07-28,21,Syscoin,SYS,$ 3.53M
2016-07-28,22,DigiByte,DGB,$ 2.45M
2016-07-28,23,Nexus,NXS,$ 1.97M
2016-07-28,24,Feathercoin,FTC,$ 1.80M
