date,index,name,ticker,market_cap
2016-01-27,1,Bitcoin,BTC,$ 5.98B
2016-01-27,2,XRP,XRP,$ 221.28M
2016-01-27,3,Ethereum,ETH,$ 189.72M
2016-01-27,4,Litecoin,LTC,$ 145.27M
2016-01-27,5,Dogecoin,DOGE,$ 45.56M
2016-01-27,6,Dash,DASH,$ 25.84M
2016-01-27,7,Peercoin,PPC,$ 11.17M
2016-01-27,8,Stellar,XLM,$ 10.75M
2016-01-27,9,BitShares,BTS,$ 9.91M
2016-01-27,10,Monero,XMR,$ 6.59M
2016-01-27,11,Namecoin,NMC,$ 5.86M
2016-01-27,12,EarthCoin,EAC,$ 4.83M
2016-01-27,13,NEM,XEM,$ 3.97M
2016-01-27,14,Vertcoin,VTC,$ 2.41M
2016-01-27,15,Quark,QRK,$ 2.26M
2016-01-27,16,Zetacoin,ZET,$ 2.01M
2016-01-27,17,MonaCoin,MONA,$ 1.69M
2016-01-27,18,WorldCoin,WDC,$ 1.60M
2016-01-27,19,Primecoin,XPM,$ 1.54M
2016-01-27,20,Tether,USDT,$ 1.45M
2016-01-27,21,Digitalcoin,DGC,$ 1.09M
2016-01-27,22,Novacoin,NVC,$ 1.02M
2016-01-27,23,DigiByte,DGB,"$ 939,320"
2016-01-27,24,MAX Exchange Token,MAX,"$ 759,815"
