date,index,name,ticker,market_cap
2016-11-12,1,Bitcoin,BTC,$ 11.28B
2016-11-12,2,Ethereum,ETH,$ 861.46M
2016-11-12,3,XRP,XRP,$ 287.40M
2016-11-12,4,Litecoin,LTC,$ 181.89M
2016-11-12,5,Monero,XMR,$ 100.42M
2016-11-12,6,Ethereum Classic,ETC,$ 79.17M
2016-11-12,7,Dash,DASH,$ 66.80M
2016-11-12,8,NEM,XEM,$ 41.52M
2016-11-12,9,Waves,WAVES,$ 39.52M
2016-11-12,10,Steem,STEEM,$ 25.71M
2016-11-12,11,Dogecoin,DOGE,$ 23.84M
2016-11-12,12,Lisk,LSK,$ 18.13M
2016-11-12,13,Stellar,XLM,$ 12.95M
2016-11-12,14,BitShares,BTS,$ 11.38M
2016-11-12,15,Stratis,STRAX,$ 8.46M
2016-11-12,16,NEO,NEO,$ 8.21M
2016-11-12,17,Tether,USDT,$ 6.95M
2016-11-12,18,Siacoin,SC,$ 6.58M
2016-11-12,19,Peercoin,PPC,$ 5.69M
2016-11-12,20,Syscoin,SYS,$ 3.95M
2016-11-12,21,Zcash,ZEC,$ 3.55M
2016-11-12,22,Namecoin,NMC,$ 3.08M
2016-11-12,23,NAV Coin,NAV,$ 2.35M
2016-11-12,24,DigiByte,DGB,$ 2.33M
