date,index,name,ticker,market_cap
2017-12-07,1,Bitcoin,BTC,$ 294.72B
2017-12-07,2,Ethereum,ETH,$ 41.07B
2017-12-07,3,Bitcoin Cash,BCH,$ 21.71B
2017-12-07,4,IOTA,IOTA,$ 12.55B
2017-12-07,5,XRP,XRP,$ 8.63B
2017-12-07,6,Litecoin,LTC,$ 5.24B
2017-12-07,7,Dash,DASH,$ 5.21B
2017-12-07,8,Monero,XMR,$ 4.23B
2017-12-07,9,Bitcoin Gold,BTG,$ 4.20B
2017-12-07,10,Cardano,ADA,$ 2.92B
2017-12-07,11,Ethereum Classic,ETC,$ 2.67B
2017-12-07,12,Stellar,XLM,$ 2.56B
2017-12-07,13,NEO,NEO,$ 2.26B
2017-12-07,14,NEM,XEM,$ 2.21B
2017-12-07,15,MonaCoin,MONA,$ 913.23M
2017-12-07,16,Waves,WAVES,$ 866.75M
2017-12-07,17,Zcash,ZEC,$ 839.65M
2017-12-07,18,Tether,USDT,$ 828.30M
2017-12-07,19,OMG Network,OMG,$ 807.48M
2017-12-07,20,BitShares,BTS,$ 467.05M
2017-12-07,21,Einsteinium,EMC2,$ 452.91M
2017-12-07,22,Steem,STEEM,$ 409.67M
2017-12-07,23,Komodo,KMD,$ 386.70M
2017-12-07,24,Ark,ARK,$ 378.03M
