date,index,name,ticker,market_cap
2017-01-14,1,Bitcoin,BTC,$ 13.17B
2017-01-14,2,Ethereum,ETH,$ 867.06M
2017-01-14,3,XRP,XRP,$ 251.62M
2017-01-14,4,Litecoin,LTC,$ 192.44M
2017-01-14,5,Monero,XMR,$ 152.28M
2017-01-14,6,Ethereum Classic,ETC,$ 106.02M
2017-01-14,7,Dash,DASH,$ 84.66M
2017-01-14,8,NEM,XEM,$ 33.28M
2017-01-14,9,Steem,STEEM,$ 31.71M
2017-01-14,10,Waves,WAVES,$ 22.91M
2017-01-14,11,Dogecoin,DOGE,$ 22.43M
2017-01-14,12,Zcash,ZEC,$ 19.04M
2017-01-14,13,Stellar,XLM,$ 16.88M
2017-01-14,14,Tether,USDT,$ 14.95M
2017-01-14,15,Lisk,LSK,$ 14.94M
2017-01-14,16,BitShares,BTS,$ 9.92M
2017-01-14,17,Siacoin,SC,$ 7.11M
2017-01-14,18,NEO,NEO,$ 5.99M
2017-01-14,19,Peercoin,PPC,$ 5.93M
2017-01-14,20,Stratis,STRAX,$ 4.96M
2017-01-14,21,Syscoin,SYS,$ 4.09M
2017-01-14,22,PotCoin,POT,$ 3.87M
2017-01-14,23,Decred,DCR,$ 3.63M
2017-01-14,24,Nexus,NXS,$ 3.40M
