date,index,name,ticker,market_cap
2017-02-15,1,Bitcoin,BTC,$ 16.33B
2017-02-15,2,Ethereum,ETH,$ 1.16B
2017-02-15,3,XRP,XRP,$ 227.65M
2017-02-15,4,Monero,XMR,$ 190.39M
2017-02-15,5,Litecoin,LTC,$ 189.61M
2017-02-15,6,Dash,DASH,$ 136.55M
2017-02-15,7,Ethereum Classic,ETC,$ 111.99M
2017-02-15,8,NEM,XEM,$ 63.32M
2017-02-15,9,Steem,STEEM,$ 31.41M
2017-02-15,10,Tether,USDT,$ 24.95M
2017-02-15,11,Waves,WAVES,$ 24.56M
2017-02-15,12,Zcash,ZEC,$ 22.38M
2017-02-15,13,Dogecoin,DOGE,$ 22.30M
2017-02-15,14,Stellar,XLM,$ 15.53M
2017-02-15,15,Lisk,LSK,$ 14.76M
2017-02-15,16,Komodo,KMD,$ 12.13M
2017-02-15,17,BitShares,BTS,$ 10.44M
2017-02-15,18,Decred,DCR,$ 9.15M
2017-02-15,19,Siacoin,SC,$ 8.53M
2017-02-15,20,Stratis,STRAX,$ 8.51M
2017-02-15,21,Peercoin,PPC,$ 6.86M
2017-02-15,22,Syscoin,SYS,$ 5.87M
2017-02-15,23,NEO,NEO,$ 5.65M
2017-02-15,24,Nexus,NXS,$ 4.56M
