date,index,name,ticker,market_cap
2017-12-03,1,Bitcoin,BTC,$ 185.86B
2017-12-03,2,Ethereum,ETH,$ 44.15B
2017-12-03,3,Bitcoin Cash,BCH,$ 25.84B
2017-12-03,4,XRP,XRP,$ 9.66B
2017-12-03,5,Dash,DASH,$ 5.83B
2017-12-03,6,Litecoin,LTC,$ 5.41B
2017-12-03,7,Bitcoin Gold,BTG,$ 5.11B
2017-12-03,8,IOTA,IOTA,$ 5.00B
2017-12-03,9,Cardano,ADA,$ 3.35B
2017-12-03,10,Monero,XMR,$ 3.06B
2017-12-03,11,Ethereum Classic,ETC,$ 3.00B
2017-12-03,12,NEM,XEM,$ 2.43B
2017-12-03,13,NEO,NEO,$ 2.37B
2017-12-03,14,Stellar,XLM,$ 1.59B
2017-12-03,15,OMG Network,OMG,$ 931.92M
2017-12-03,16,Zcash,ZEC,$ 864.79M
2017-12-03,17,Tether,USDT,$ 815.46M
2017-12-03,18,Waves,WAVES,$ 601.62M
2017-12-03,19,MonaCoin,MONA,$ 405.51M
2017-12-03,20,Ark,ARK,$ 386.99M
2017-12-03,21,BitShares,BTS,$ 380.11M
2017-12-03,22,Decred,DCR,$ 332.44M
2017-12-03,23,Vertcoin,VTC,$ 313.09M
2017-12-03,24,PIVX,PIVX,$ 307.13M
