date,index,name,ticker,market_cap
2017-03-15,1,Bitcoin,BTC,$ 20.20B
2017-03-15,2,Ethereum,ETH,$ 3.01B
2017-03-15,3,Dash,DASH,$ 713.55M
2017-03-15,4,Monero,XMR,$ 275.70M
2017-03-15,5,XRP,XRP,$ 235.01M
2017-03-15,6,Litecoin,LTC,$ 208.35M
2017-03-15,7,Ethereum Classic,ETC,$ 158.49M
2017-03-15,8,NEM,XEM,$ 102.23M
2017-03-15,9,Zcash,ZEC,$ 39.69M
2017-03-15,10,Tether,USDT,$ 34.95M
2017-03-15,11,Waves,WAVES,$ 30.23M
2017-03-15,12,Dogecoin,DOGE,$ 25.83M
2017-03-15,13,Decred,DCR,$ 21.64M
2017-03-15,14,Steem,STEEM,$ 19.44M
2017-03-15,15,Peercoin,PPC,$ 17.31M
2017-03-15,16,Lisk,LSK,$ 16.35M
2017-03-15,17,Stellar,XLM,$ 13.56M
2017-03-15,18,Namecoin,NMC,$ 12.58M
2017-03-15,19,BitShares,BTS,$ 11.54M
2017-03-15,20,Siacoin,SC,$ 9.76M
2017-03-15,21,PIVX,PIVX,$ 9.47M
2017-03-15,22,Stratis,STRAX,$ 9.39M
2017-03-15,23,Nexus,NXS,$ 9.35M
2017-03-15,24,Firo,FIRO,$ 8.45M
