date,index,name,ticker,market_cap
2017-07-16,1,Bitcoin,BTC,$ 31.42B
2017-07-16,2,Ethereum,ETH,$ 14.43B
2017-07-16,3,XRP,XRP,$ 5.61B
2017-07-16,4,Litecoin,LTC,$ 2.10B
2017-07-16,5,Ethereum Classic,ETC,$ 1.33B
2017-07-16,6,Dash,DASH,$ 966.87M
2017-07-16,7,NEM,XEM,$ 874.78M
2017-07-16,8,IOTA,IOTA,$ 495.10M
2017-07-16,9,Monero,XMR,$ 431.98M
2017-07-16,10,Tether,USDT,$ 294.50M
2017-07-16,11,Stratis,STRAX,$ 280.34M
2017-07-16,12,Zcash,ZEC,$ 271.09M
2017-07-16,13,NEO,NEO,$ 249.11M
2017-07-16,14,BitShares,BTS,$ 243.79M
2017-07-16,15,Veritaseum,VERI,$ 220.27M
2017-07-16,16,Steem,STEEM,$ 210.62M
2017-07-16,17,Waves,WAVES,$ 185.56M
2017-07-16,18,Stellar,XLM,$ 163.76M
2017-07-16,19,Siacoin,SC,$ 160.12M
2017-07-16,20,Lisk,LSK,$ 151.29M
2017-07-16,21,Dogecoin,DOGE,$ 143.52M
2017-07-16,22,Decred,DCR,$ 96.71M
2017-07-16,23,Status,SNT,$ 81.03M
2017-07-16,24,DigiByte,DGB,$ 76.59M
