date,index,name,ticker,market_cap
2017-12-01,1,Bitcoin,BTC,$ 182.94B
2017-12-01,2,Ethereum,ETH,$ 44.85B
2017-12-01,3,Bitcoin Cash,BCH,$ 24.52B
2017-12-01,4,XRP,XRP,$ 9.96B
2017-12-01,5,Dash,DASH,$ 6.18B
2017-12-01,6,Bitcoin Gold,BTG,$ 5.36B
2017-12-01,7,Litecoin,LTC,$ 5.35B
2017-12-01,8,IOTA,IOTA,$ 3.98B
2017-12-01,9,Cardano,ADA,$ 3.23B
2017-12-01,10,Ethereum Classic,ETC,$ 3.06B
2017-12-01,11,Monero,XMR,$ 2.93B
2017-12-01,12,NEO,NEO,$ 2.32B
2017-12-01,13,NEM,XEM,$ 2.10B
2017-12-01,14,Stellar,XLM,$ 1.58B
2017-12-01,15,Zcash,ZEC,$ 918.62M
2017-12-01,16,OMG Network,OMG,$ 903.03M
2017-12-01,17,Tether,USDT,$ 813.72M
2017-12-01,18,Waves,WAVES,$ 567.27M
2017-12-01,19,BitShares,BTS,$ 374.60M
2017-12-01,20,Decred,DCR,$ 358.43M
2017-12-01,21,MonaCoin,MONA,$ 349.79M
2017-12-01,22,BitCore,BTX,$ 324.35M
2017-12-01,23,Ark,ARK,$ 318.61M
2017-12-01,24,Komodo,KMD,$ 273.76M
