date,index,name,ticker,market_cap
2017-08-20,1,Bitcoin,BTC,$ 68.45B
2017-08-20,2,Ethereum,ETH,$ 28.00B
2017-08-20,3,Bitcoin Cash,BCH,$ 12.55B
2017-08-20,4,XRP,XRP,$ 6.14B
2017-08-20,5,IOTA,IOTA,$ 2.75B
2017-08-20,6,NEM,XEM,$ 2.46B
2017-08-20,7,Litecoin,LTC,$ 2.46B
2017-08-20,8,Dash,DASH,$ 2.28B
2017-08-20,9,NEO,NEO,$ 1.92B
2017-08-20,10,Ethereum Classic,ETC,$ 1.32B
2017-08-20,11,OMG Network,OMG,$ 846.58M
2017-08-20,12,Monero,XMR,$ 822.28M
2017-08-20,13,Qtum,QTUM,$ 715.08M
2017-08-20,14,Stratis,STRAX,$ 579.80M
2017-08-20,15,Waves,WAVES,$ 488.04M
2017-08-20,16,Zcash,ZEC,$ 479.68M
2017-08-20,17,TenX,PAY,$ 449.00M
2017-08-20,18,Lisk,LSK,$ 385.79M
2017-08-20,19,Steem,STEEM,$ 365.27M
2017-08-20,20,BitShares,BTS,$ 343.78M
2017-08-20,21,Tether,USDT,$ 319.50M
2017-08-20,22,Binance Coin,BNB,$ 268.00M
2017-08-20,23,Veritaseum,VERI,$ 261.35M
2017-08-20,24,0x,ZRX,$ 251.74M
