date,index,name,ticker,market_cap
2017-10-08,1,Bitcoin,BTC,$ 76.72B
2017-10-08,2,Ethereum,ETH,$ 29.55B
2017-10-08,3,XRP,XRP,$ 10.52B
2017-10-08,4,Bitcoin Cash,BCH,$ 5.72B
2017-10-08,5,Litecoin,LTC,$ 2.86B
2017-10-08,6,Dash,DASH,$ 2.34B
2017-10-08,7,NEM,XEM,$ 1.76B
2017-10-08,8,NEO,NEO,$ 1.59B
2017-10-08,9,IOTA,IOTA,$ 1.39B
2017-10-08,10,Monero,XMR,$ 1.37B
2017-10-08,11,Ethereum Classic,ETC,$ 1.18B
2017-10-08,12,OMG Network,OMG,$ 758.52M
2017-10-08,13,Zcash,ZEC,$ 573.76M
2017-10-08,14,Cardano,ADA,$ 538.00M
2017-10-08,15,Waves,WAVES,$ 451.94M
2017-10-08,16,Tether,USDT,$ 437.19M
2017-10-08,17,Stellar,XLM,$ 310.26M
2017-10-08,18,Steem,STEEM,$ 274.01M
2017-10-08,19,Ark,ARK,$ 220.85M
2017-10-08,20,Kyber Network Crystal,KNC,$ 211.44M
2017-10-08,21,SALT,SALT,$ 192.06M
2017-10-08,22,PIVX,PIVX,$ 187.89M
2017-10-08,23,TRON,TRX,$ 184.17M
2017-10-08,24,Komodo,KMD,$ 176.00M
