date,index,name,ticker,market_cap
2017-12-13,1,Bitcoin,BTC,$ 285.95B
2017-12-13,2,Ethereum,ETH,$ 66.51B
2017-12-13,3,Bitcoin Cash,BCH,$ 27.19B
2017-12-13,4,XRP,XRP,$ 18.85B
2017-12-13,5,Litecoin,LTC,$ 16.57B
2017-12-13,6,IOTA,IOTA,$ 11.14B
2017-12-13,7,Dash,DASH,$ 6.90B
2017-12-13,8,Monero,XMR,$ 4.83B
2017-12-13,9,NEM,XEM,$ 4.78B
2017-12-13,10,Bitcoin Gold,BTG,$ 4.61B
2017-12-13,11,Cardano,ADA,$ 3.59B
2017-12-13,12,NEO,NEO,$ 3.02B
2017-12-13,13,Ethereum Classic,ETC,$ 2.98B
2017-12-13,14,Stellar,XLM,$ 2.72B
2017-12-13,15,Waves,WAVES,$ 1.45B
2017-12-13,16,Zcash,ZEC,$ 1.15B
2017-12-13,17,OMG Network,OMG,$ 1.14B
2017-12-13,18,TRON,TRX,$ 1.05B
2017-12-13,19,Tether,USDT,$ 975.03M
2017-12-13,20,MonaCoin,MONA,$ 785.09M
2017-12-13,21,BitShares,BTS,$ 607.72M
2017-12-13,22,Decred,DCR,$ 475.11M
2017-12-13,23,Ark,ARK,$ 448.84M
2017-12-13,24,Steem,STEEM,$ 444.79M
