date,index,name,ticker,market_cap
2017-12-21,1,Bitcoin,BTC,$ 258.49B
2017-12-21,2,Ethereum,ETH,$ 78.54B
2017-12-21,3,Bitcoin Cash,BCH,$ 57.51B
2017-12-21,4,XRP,XRP,$ 44.09B
2017-12-21,5,Litecoin,LTC,$ 17.19B
2017-12-21,6,IOTA,IOTA,$ 13.79B
2017-12-21,7,Cardano,ADA,$ 12.43B
2017-12-21,8,Dash,DASH,$ 11.23B
2017-12-21,9,NEM,XEM,$ 9.10B
2017-12-21,10,Bitcoin Gold,BTG,$ 6.92B
2017-12-21,11,Monero,XMR,$ 6.35B
2017-12-21,12,NEO,NEO,$ 4.64B
2017-12-21,13,Stellar,XLM,$ 4.51B
2017-12-21,14,Ethereum Classic,ETC,$ 4.26B
2017-12-21,15,TRON,TRX,$ 3.18B
2017-12-21,16,Zcash,ZEC,$ 1.84B
2017-12-21,17,Verge,XVG,$ 1.77B
2017-12-21,18,OMG Network,OMG,$ 1.72B
2017-12-21,19,Waves,WAVES,$ 1.59B
2017-12-21,20,BitShares,BTS,$ 1.49B
2017-12-21,21,Tether,USDT,$ 1.26B
2017-12-21,22,Komodo,KMD,$ 1.16B
2017-12-21,23,Steem,STEEM,$ 873.71M
2017-12-21,24,Dogecoin,DOGE,$ 825.67M
