date,index,name,ticker,market_cap
2017-10-29,1,Bitcoin,BTC,$ 102.34B
2017-10-29,2,Ethereum,ETH,$ 29.12B
2017-10-29,3,XRP,XRP,$ 7.77B
2017-10-29,4,Bitcoin Cash,BCH,$ 7.73B
2017-10-29,5,Litecoin,LTC,$ 3.05B
2017-10-29,6,Dash,DASH,$ 2.16B
2017-10-29,7,NEM,XEM,$ 1.79B
2017-10-29,8,NEO,NEO,$ 1.38B
2017-10-29,9,Monero,XMR,$ 1.36B
2017-10-29,10,IOTA,IOTA,$ 1.09B
2017-10-29,11,Ethereum Classic,ETC,$ 1.06B
2017-10-29,12,Cardano,ADA,$ 746.23M
2017-10-29,13,OMG Network,OMG,$ 713.36M
2017-10-29,14,Zcash,ZEC,$ 581.77M
2017-10-29,15,Stellar,XLM,$ 515.10M
2017-10-29,16,Tether,USDT,$ 451.08M
2017-10-29,17,Waves,WAVES,$ 355.35M
2017-10-29,18,Steem,STEEM,$ 242.59M
2017-10-29,19,Ark,ARK,$ 237.39M
2017-10-29,20,Komodo,KMD,$ 217.70M
2017-10-29,21,TRON,TRX,$ 192.93M
2017-10-29,22,PIVX,PIVX,$ 180.54M
2017-10-29,23,Vertcoin,VTC,$ 178.33M
2017-10-29,24,Metal,MTL,$ 177.34M
