date,index,name,ticker,market_cap
2017-12-27,1,Bitcoin,BTC,$ 260.65B
2017-12-27,2,Ethereum,ETH,$ 68.73B
2017-12-27,3,XRP,XRP,$ 52.09B
2017-12-27,4,Bitcoin Cash,BCH,$ 45.02B
2017-12-27,5,Litecoin,LTC,$ 14.06B
2017-12-27,6,Cardano,ADA,$ 10.43B
2017-12-27,7,IOTA,IOTA,$ 10.42B
2017-12-27,8,Dash,DASH,$ 8.80B
2017-12-27,9,NEM,XEM,$ 8.35B
2017-12-27,10,Monero,XMR,$ 5.96B
2017-12-27,11,Bitcoin Gold,BTG,$ 4.93B
2017-12-27,12,NEO,NEO,$ 4.34B
2017-12-27,13,Stellar,XLM,$ 4.04B
2017-12-27,14,Ethereum Classic,ETC,$ 2.86B
2017-12-27,15,TRON,TRX,$ 2.33B
2017-12-27,16,Verge,XVG,$ 2.08B
2017-12-27,17,OMG Network,OMG,$ 1.53B
2017-12-27,18,Zcash,ZEC,$ 1.51B
2017-12-27,19,ICON,ICX,$ 1.46B
2017-12-27,20,BitShares,BTS,$ 1.44B
2017-12-27,21,Waves,WAVES,$ 1.34B
2017-12-27,22,Tether,USDT,$ 1.28B
2017-12-27,23,Nano,XNO,$ 1.27B
2017-12-27,24,Dogecoin,DOGE,$ 976.69M
