date,index,name,ticker,market_cap
2017-05-20,1,Bitcoin,BTC,$ 33.49B
2017-05-20,2,XRP,XRP,$ 13.92B
2017-05-20,3,Ethereum,ETH,$ 11.85B
2017-05-20,4,NEM,XEM,$ 2.12B
2017-05-20,5,Litecoin,LTC,$ 1.40B
2017-05-20,6,Dash,DASH,$ 744.09M
2017-05-20,7,Ethereum Classic,ETC,$ 696.19M
2017-05-20,8,Stellar,XLM,$ 512.25M
2017-05-20,9,Monero,XMR,$ 496.81M
2017-05-20,10,Steem,STEEM,$ 280.07M
2017-05-20,11,BitShares,BTS,$ 239.38M
2017-05-20,12,Siacoin,SC,$ 210.67M
2017-05-20,13,Dogecoin,DOGE,$ 204.44M
2017-05-20,14,Stratis,STRAX,$ 188.45M
2017-05-20,15,Waves,WAVES,$ 161.87M
2017-05-20,16,Zcash,ZEC,$ 145.62M
2017-05-20,17,DigiByte,DGB,$ 104.43M
2017-05-20,18,Decred,DCR,$ 99.71M
2017-05-20,19,Lisk,LSK,$ 80.82M
2017-05-20,20,Tether,USDT,$ 62.39M
2017-05-20,21,PIVX,PIVX,$ 59.61M
2017-05-20,22,Peercoin,PPC,$ 48.83M
2017-05-20,23,Komodo,KMD,$ 47.19M
2017-05-20,24,Syscoin,SYS,$ 45.00M
