date,index,name,ticker,market_cap
2017-05-22,1,Bitcoin,BTC,$ 35.77B
2017-05-22,2,Ethereum,ETH,$ 15.80B
2017-05-22,3,XRP,XRP,$ 11.81B
2017-05-22,4,NEM,XEM,$ 2.35B
2017-05-22,5,Litecoin,LTC,$ 1.29B
2017-05-22,6,Dash,DASH,$ 903.65M
2017-05-22,7,Ethereum Classic,ETC,$ 879.88M
2017-05-22,8,Stellar,XLM,$ 536.00M
2017-05-22,9,Monero,XMR,$ 531.52M
2017-05-22,10,Dogecoin,DOGE,$ 379.04M
2017-05-22,11,Zcash,ZEC,$ 299.38M
2017-05-22,12,Steem,STEEM,$ 264.00M
2017-05-22,13,Siacoin,SC,$ 239.87M
2017-05-22,14,BitShares,BTS,$ 230.17M
2017-05-22,15,Stratis,STRAX,$ 193.55M
2017-05-22,16,Waves,WAVES,$ 188.13M
2017-05-22,17,DigiByte,DGB,$ 123.61M
2017-05-22,18,Decred,DCR,$ 99.44M
2017-05-22,19,Lisk,LSK,$ 87.56M
2017-05-22,20,Tether,USDT,$ 62.39M
2017-05-22,21,Syscoin,SYS,$ 54.13M
2017-05-22,22,Komodo,KMD,$ 49.60M
2017-05-22,23,PIVX,PIVX,$ 48.45M
2017-05-22,24,Peercoin,PPC,$ 45.66M
