date,index,name,ticker,market_cap
2017-01-11,1,Bitcoin,BTC,$ 12.62B
2017-01-11,2,Ethereum,ETH,$ 848.17M
2017-01-11,3,XRP,XRP,$ 235.52M
2017-01-11,4,Litecoin,LTC,$ 189.44M
2017-01-11,5,Monero,XMR,$ 158.51M
2017-01-11,6,Ethereum Classic,ETC,$ 103.57M
2017-01-11,7,Dash,DASH,$ 79.05M
2017-01-11,8,Steem,STEEM,$ 30.70M
2017-01-11,9,NEM,XEM,$ 29.01M
2017-01-11,10,Dogecoin,DOGE,$ 21.60M
2017-01-11,11,Waves,WAVES,$ 19.28M
2017-01-11,12,Zcash,ZEC,$ 16.52M
2017-01-11,13,Stellar,XLM,$ 15.25M
2017-01-11,14,Tether,USDT,$ 14.95M
2017-01-11,15,Lisk,LSK,$ 14.27M
2017-01-11,16,BitShares,BTS,$ 8.74M
2017-01-11,17,Peercoin,PPC,$ 5.99M
2017-01-11,18,Siacoin,SC,$ 5.76M
2017-01-11,19,NEO,NEO,$ 5.69M
2017-01-11,20,Stratis,STRAX,$ 4.73M
2017-01-11,21,Syscoin,SYS,$ 4.09M
2017-01-11,22,Namecoin,NMC,$ 3.08M
2017-01-11,23,PotCoin,POT,$ 2.86M
2017-01-11,24,Nexus,NXS,$ 2.47M
