date,index,name,ticker,market_cap
2017-07-02,1,Bitcoin,BTC,$ 41.10B
2017-07-02,2,Ethereum,ETH,$ 27.20B
2017-07-02,3,XRP,XRP,$ 9.91B
2017-07-02,4,Litecoin,LTC,$ 2.16B
2017-07-02,5,Ethereum Classic,ETC,$ 1.67B
2017-07-02,6,NEM,XEM,$ 1.40B
2017-07-02,7,Dash,DASH,$ 1.28B
2017-07-02,8,IOTA,IOTA,$ 1.06B
2017-07-02,9,Monero,XMR,$ 628.45M
2017-07-02,10,Stratis,STRAX,$ 593.97M
2017-07-02,11,BitShares,BTS,$ 551.37M
2017-07-02,12,Zcash,ZEC,$ 458.86M
2017-07-02,13,NEO,NEO,$ 417.04M
2017-07-02,14,Steem,STEEM,$ 388.49M
2017-07-02,15,Waves,WAVES,$ 360.86M
2017-07-02,16,Siacoin,SC,$ 360.56M
2017-07-02,17,Lisk,LSK,$ 279.24M
2017-07-02,18,Dogecoin,DOGE,$ 267.54M
2017-07-02,19,Stellar,XLM,$ 260.79M
2017-07-02,20,Tether,USDT,$ 219.98M
2017-07-02,21,Veritaseum,VERI,$ 178.43M
2017-07-02,22,Decred,DCR,$ 157.44M
2017-07-02,23,Komodo,KMD,$ 156.34M
2017-07-02,24,Status,SNT,$ 145.62M
