date,index,name,ticker,market_cap
2017-06-29,1,Bitcoin,BTC,$ 41.91B
2017-06-29,2,Ethereum,ETH,$ 28.76B
2017-06-29,3,XRP,XRP,$ 10.29B
2017-06-29,4,Litecoin,LTC,$ 2.14B
2017-06-29,5,Ethereum Classic,ETC,$ 1.75B
2017-06-29,6,NEM,XEM,$ 1.51B
2017-06-29,7,Dash,DASH,$ 1.30B
2017-06-29,8,IOTA,IOTA,$ 1.16B
2017-06-29,9,BitShares,BTS,$ 674.99M
2017-06-29,10,Monero,XMR,$ 664.42M
2017-06-29,11,Stratis,STRAX,$ 659.59M
2017-06-29,12,Zcash,ZEC,$ 498.84M
2017-06-29,13,NEO,NEO,$ 486.05M
2017-06-29,14,Siacoin,SC,$ 421.55M
2017-06-29,15,Steem,STEEM,$ 421.04M
2017-06-29,16,Waves,WAVES,$ 395.78M
2017-06-29,17,Lisk,LSK,$ 300.71M
2017-06-29,18,Stellar,XLM,$ 299.94M
2017-06-29,19,Dogecoin,DOGE,$ 293.33M
2017-06-29,20,Tether,USDT,$ 217.13M
2017-06-29,21,Decred,DCR,$ 179.92M
2017-06-29,22,Komodo,KMD,$ 178.31M
2017-06-29,23,DigiByte,DGB,$ 173.32M
2017-06-29,24,Veritaseum,VERI,$ 164.23M
