date,index,name,ticker,market_cap
2021-01-27,1,Bitcoin,BTC,$ 572.72B
2021-01-27,2,Ethereum,ETH,$ 145.41B
2021-01-27,3,Tether,USDT,$ 25.24B
2021-01-27,4,Polkadot,DOT,$ 14.03B
2021-01-27,5,XRP,XRP,$ 11.05B
2021-01-27,6,Cardano,ADA,$ 10.02B
2021-01-27,7,Chainlink,LINK,$ 8.53B
2021-01-27,8,Litecoin,LTC,$ 8.28B
2021-01-27,9,Bitcoin Cash,BCH,$ 7.13B
2021-01-27,10,Binance Coin,BNB,$ 6.35B
2021-01-27,11,USD Coin,USDC,$ 5.49B
2021-01-27,12,Stellar,XLM,$ 5.32B
2021-01-27,13,Aave,AAVE,$ 3.61B
2021-01-27,14,Bitcoin SV,BSV,$ 3.02B
2021-01-27,15,Uniswap,UNI,$ 2.80B
2021-01-27,16,Monero,XMR,$ 2.29B
2021-01-27,17,Celsius Network,CEL,$ 2.14B
2021-01-27,18,Tezos,XTZ,$ 2.12B
2021-01-27,19,NEM,XEM,$ 2.09B
2021-01-27,20,TRON,TRX,$ 1.90B
2021-01-27,21,Synthetix,SNX,$ 1.82B
2021-01-27,22,Theta Token,THETA,$ 1.77B
2021-01-27,23,Multi-Collateral Dai,DAI,$ 1.61B
2021-01-27,24,OKB,OKB,$ 1.50B
