date,index,name,ticker,market_cap
2021-02-10,1,Bitcoin,BTC,$ 839.65B
2021-02-10,2,Ethereum,ETH,$ 199.12B
2021-02-10,3,Tether,USDT,$ 30.25B
2021-02-10,4,Cardano,ADA,$ 28.01B
2021-02-10,5,XRP,XRP,$ 21.72B
2021-02-10,6,Polkadot,DOT,$ 20.76B
2021-02-10,7,Binance Coin,BNB,$ 19.67B
2021-02-10,8,Litecoin,LTC,$ 11.98B
2021-02-10,9,Chainlink,LINK,$ 10.74B
2021-02-10,10,Dogecoin,DOGE,$ 9.56B
2021-02-10,11,Bitcoin Cash,BCH,$ 9.17B
2021-02-10,12,Stellar,XLM,$ 9.08B
2021-02-10,13,USD Coin,USDC,$ 6.79B
2021-02-10,14,Aave,AAVE,$ 6.39B
2021-02-10,15,Avalanche,AVAX,$ 4.48B
2021-02-10,16,Bitcoin SV,BSV,$ 3.91B
2021-02-10,17,Uniswap,UNI,$ 3.76B
2021-02-10,18,NEM,XEM,$ 3.17B
2021-02-10,19,Cosmos,ATOM,$ 3.16B
2021-02-10,20,Monero,XMR,$ 3.11B
2021-02-10,21,TRON,TRX,$ 3.04B
2021-02-10,22,Terra Classic,LUNC,$ 2.92B
2021-02-10,23,Tezos,XTZ,$ 2.85B
2021-02-10,24,Synthetix,SNX,$ 2.79B
