date,index,name,ticker,market_cap
2021-03-09,1,Bitcoin,BTC,$ 1.01T
2021-03-09,2,Ethereum,ETH,$ 210.58B
2021-03-09,3,Binance Coin,BNB,$ 45.24B
2021-03-09,4,Cardano,ADA,$ 37.45B
2021-03-09,5,Tether,USDT,$ 36.88B
2021-03-09,6,Polkadot,DOT,$ 34.57B
2021-03-09,7,XRP,XRP,$ 20.90B
2021-03-09,8,Litecoin,LTC,$ 13.42B
2021-03-09,9,Chainlink,LINK,$ 12.80B
2021-03-09,10,Bitcoin Cash,BCH,$ 10.11B
2021-03-09,11,Stellar,XLM,$ 9.66B
2021-03-09,12,USD Coin,USDC,$ 9.16B
2021-03-09,13,Dogecoin,DOGE,$ 7.46B
2021-03-09,14,NEM,XEM,$ 6.35B
2021-03-09,15,Uniswap,UNI,$ 5.96B
2021-03-09,16,Aave,AAVE,$ 5.39B
2021-03-09,17,OKB,OKB,$ 4.94B
2021-03-09,18,Theta Token,THETA,$ 4.73B
2021-03-09,19,Terra Classic,LUNC,$ 4.60B
2021-03-09,20,Cosmos,ATOM,$ 4.40B
2021-03-09,21,Avalanche,AVAX,$ 4.24B
2021-03-09,22,Cronos,CRO,$ 4.10B
2021-03-09,23,Monero,XMR,$ 4.00B
2021-03-09,24,Solana,SOL,$ 3.96B
