date,index,name,ticker,market_cap
2021-01-08,1,Bitcoin,BTC,$ 748.78B
2021-01-08,2,Ethereum,ETH,$ 136.29B
2021-01-08,3,Tether,USDT,$ 23.59B
2021-01-08,4,XRP,XRP,$ 13.33B
2021-01-08,5,Litecoin,LTC,$ 11.32B
2021-01-08,6,Cardano,ADA,$ 9.23B
2021-01-08,7,Polkadot,DOT,$ 8.28B
2021-01-08,8,Bitcoin Cash,BCH,$ 8.05B
2021-01-08,9,Stellar,XLM,$ 6.42B
2021-01-08,10,Binance Coin,BNB,$ 6.06B
2021-01-08,11,Chainlink,LINK,$ 6.04B
2021-01-08,12,USD Coin,USDC,$ 4.57B
2021-01-08,13,Bitcoin SV,BSV,$ 3.40B
2021-01-08,14,Monero,XMR,$ 2.49B
2021-01-08,15,Celsius Network,CEL,$ 2.46B
2021-01-08,16,NEM,XEM,$ 2.04B
2021-01-08,17,OKB,OKB,$ 2.00B
2021-01-08,18,TRON,TRX,$ 2.00B
2021-01-08,19,Tezos,XTZ,$ 1.81B
2021-01-08,20,Cronos,CRO,$ 1.80B
2021-01-08,21,Theta Token,THETA,$ 1.67B
2021-01-08,22,VeChain,VET,$ 1.49B
2021-01-08,23,Multi-Collateral Dai,DAI,$ 1.39B
2021-01-08,24,NEO,NEO,$ 1.37B
