date,index,name,ticker,market_cap
2021-01-20,1,Bitcoin,BTC,$ 650.37B
2021-01-20,2,Ethereum,ETH,$ 152.09B
2021-01-20,3,Tether,USDT,$ 24.74B
2021-01-20,4,Polkadot,DOT,$ 15.87B
2021-01-20,5,XRP,XRP,$ 12.70B
2021-01-20,6,Cardano,ADA,$ 11.54B
2021-01-20,7,Litecoin,LTC,$ 9.79B
2021-01-20,8,Bitcoin Cash,BCH,$ 9.20B
2021-01-20,9,Chainlink,LINK,$ 8.54B
2021-01-20,10,Binance Coin,BNB,$ 6.48B
2021-01-20,11,Stellar,XLM,$ 6.43B
2021-01-20,12,USD Coin,USDC,$ 5.31B
2021-01-20,13,Bitcoin SV,BSV,$ 3.70B
2021-01-20,14,Monero,XMR,$ 2.71B
2021-01-20,15,Aave,AAVE,$ 2.34B
2021-01-20,16,Tezos,XTZ,$ 2.18B
2021-01-20,17,NEM,XEM,$ 2.13B
2021-01-20,18,Celsius Network,CEL,$ 2.05B
2021-01-20,19,TRON,TRX,$ 2.02B
2021-01-20,20,Cronos,CRO,$ 1.87B
2021-01-20,21,VeChain,VET,$ 1.84B
2021-01-20,22,NEO,NEO,$ 1.82B
2021-01-20,23,Cosmos,ATOM,$ 1.82B
2021-01-20,24,OKB,OKB,$ 1.80B
