date,index,name,ticker,market_cap
2021-01-12,1,Bitcoin,BTC,$ 640.96B
2021-01-12,2,Ethereum,ETH,$ 122.68B
2021-01-12,3,Tether,USDT,$ 24.31B
2021-01-12,4,XRP,XRP,$ 12.81B
2021-01-12,5,Cardano,ADA,$ 9.09B
2021-01-12,6,Litecoin,LTC,$ 8.98B
2021-01-12,7,Bitcoin Cash,BCH,$ 8.60B
2021-01-12,8,Polkadot,DOT,$ 7.50B
2021-01-12,9,Stellar,XLM,$ 6.25B
2021-01-12,10,Chainlink,LINK,$ 5.69B
2021-01-12,11,Binance Coin,BNB,$ 5.48B
2021-01-12,12,USD Coin,USDC,$ 4.77B
2021-01-12,13,Bitcoin SV,BSV,$ 3.55B
2021-01-12,14,Monero,XMR,$ 2.85B
2021-01-12,15,Celsius Network,CEL,$ 2.17B
2021-01-12,16,NEM,XEM,$ 1.94B
2021-01-12,17,TRON,TRX,$ 1.93B
2021-01-12,18,OKB,OKB,$ 1.80B
2021-01-12,19,Tezos,XTZ,$ 1.76B
2021-01-12,20,Synthetix,SNX,$ 1.63B
2021-01-12,21,Theta Token,THETA,$ 1.62B
2021-01-12,22,Aave,AAVE,$ 1.59B
2021-01-12,23,NEO,NEO,$ 1.57B
2021-01-12,24,Cronos,CRO,$ 1.49B
